bmp4	P	hemorrhage
apoe	E	reln
leukemia myeloid	ML	xiap
hydrocortisone	Sa	neuromuscular manifestations
respiratory tract neoplasms	ML	igfbp3
mmp13	E	erbb2
respiratory tract neoplasms	ML	hmgb1
ywhae	GG	rbx1
cdkl5	B	dyrk1a
cyp19a1	E	lep
ranolazine	CC	rifabutin
ugt1a3	GG	ugt2b17
mc4r	Ra	mthfr
intestinal neoplasms	ML	glo1
akr1c1	GG	akr7a2
itgam	Q	kdr
pde4b	Rg	pde4a
rock1	GG	hnf1a
mmp13	E	ccl5
kidney neoplasms	ML	polr2a
brca2	U	adenoma
fluoxetine	T	pervasive developmental disorder
cdk7	Rg	bcl2l1
doxorubicin	T	breast neoplasms
megestrol acetate	CC	gliclazide
mpo	P	behcet syndrome
txn	Te	liver diseases
il1b	K	ketamine
lcn2	E	ins
cd34	Q	junb
famotidine	T	seizures
lcn2	GG	bpi
c1qb	B	ptgs2
pde4d	D	cerebrovascular disorders
spint2	GG	mst1r
map3k5	P	arthritis
aluminium	I	atp1a1
tnf	U	tdp 43 proteinopathies
s100a9	GG	tgm1
adh5	E	adh5
alas1	Ra	ppia
nizatidine	T	vomiting
il10	E	cyp27b1
abcg1	Ra	sirt1
linaclotide	A	npr3
mafk	I	liver diseases
azathioprine	T	hypertension
lisinopril	CC	butethal
cd19	GG	cd40
egfr	GG	ngfr
alb	GG	b2m
igf2	Ra	igfbp3
xpa	Rg	sumo1
isoprenaline	CC	desflurane
aldh1a2	Ra	cyp1b1
nr5a1	Rg	cyp19a1
phenoxybenzamine	CC	flunarizine
carcinoma	ML	ltbp4
spp1	Rg	ada
cyp2d6	U	urologic neoplasms
atp5b	GG	psmd2
gnaq	GG	prkar2b
diabetes mellitus	ML	cd40lg
wdr45	GG	hdac11
fasn	Q	slc2a4
tp53	Q	vim
ercc1	Te	uterine diseases
gstm1	U	hyperbilirubinemia neonatal
tpp1	GG	gnptab
spinocerebellar degenerations	ML	il1rn
igf1r	B	insr
smpd3	Rg	vegfa
egfr	GG	igf1r
chrm2	GG	gabra1
aldh5a1	GG	slc25a12
hgf	P	inflammatory bowel diseases
pdpk1	GG	pik3r1
arg1	B	arg1
prkce	GG	ulk1
streptomycin	CC	cefuroxime
lrpprc	GG	uqcrc2
halofantrine	CC	telaprevir
meprobamate	T	premenstrual syndrome
chlordiazepoxide	I	cyp3a4
phenformin	T	asthenia
alpl	GG	psca
kcnc2	GG	kcnj13
apoa4	Q	apoa4
ipratropium bromide	CC	methoxamine
slc2a1	Rg	insr
dronabinol	CC	posaconazole
oxacillin	I	slc15a1
cabergoline	N	vegfa
mapk3	GG	ptgs2
il6	Q	cyp1b1
ghr	GG	tff1
tgfa	B	fgf1
ltk	GG	acvr2a
hdc	U	leukemia
choline	E	bhmt
epo	GG	arnt
il2	O	dopamine
cyld	GG	pklr
mapk3	B	bcl2
leukemia	ML	rgs2
neoplasms	ML	nbn
phenylbutazone	I	cyp2c9
spp1	P	cardiomegaly
atorvastatin	E	tek
slc39a4	Rg	klf4
lgals3	Te	atrial fibrillation
mbl2	Rg	fcn2
sds	Iw	lupus erythematosus systemic
grb2	GG	ret
myc	Q	cd79a
eln	Q	eln
paroxetine	CC	alogliptin
mdm2	I	genital neoplasms male
prkaa2	B	nqo1
ccl5	Rg	nos1
acsbg1	GG	prkab1
dezocine	T	pain
mllt3	B	dot1l
fgf1	E	akt1
fyn	B	nck1
xpc	Ra	xrcc1
neoplasms basal cell	ML	mcl1
tinidazole	T	kidney diseases
pin1	GG	casp6
cxcr4	Q	pou5f1
myc	I	camk2g
tgfb1	E	ptpn14
pde4d	Ra	disc1
adenosine	T	fibromyalgia
erythromycin	T	deglutition disorders
levobupivacaine	Sa	abdominal pain
carcinoma bronchogenic	ML	lgals1
amiloride	T	kidney diseases
gefitinib	C	carcinoma
bezafibrate	T	thrombophilia
nr2f1	P	breast neoplasms
alk	Q	mcl1
leukemia myeloid	ML	klf4
tnf	Ra	myc
doxycycline	T	genital neoplasms female
bub1b	Ra	aurkb
cyld	GG	aurkb
fluocinonide	CC	deferasirox
gp1ba	I	optic neuropathy ischemic
vitamin c	E	il18
adrenoleukodystrophy	ML	isyna1
ccr5	P	kidney diseases
il1b	GG	smad3
mlxipl	Rg	g6pc
cybb	P	diabetes mellitus
nfkb1	Q	sgk1
stambp	GG	kat2b
uterine diseases	ML	nt5e
fkbp5	Q	ar
jun	Rg	cdh11
brain diseases metabolic inborn	ML	isyna1
ins	P	malnutrition
aph1a	GG	psenen
celecoxib	T	carcinoma
dctd	GG	lars2
pth	E	il2
prdx2	Ra	vim
spry2	Q	reln
theophylline	CC	primidone
carvedilol	E	egfr
acetylsalicylic acid	Sa	anemia hemolytic
isosorbide dinitrate	CC	fusidic acid
med12	Q	esr1
leukemia	ML	ccna2
nme2	GG	cfb
s100a4	E	il1a
pentoxifylline	Pr	pain
pla2g4a	GG	ptges
cyp1b1	E	nat2
mars	GG	atp2b2
bad	P	diabetes mellitus
itk	Rg	plcg1
methadone	T	opioid related disorders
bmp7	E	vim
anpep	P	myeloproliferative disorders
kras	Rg	kras
esr1	Ra	map2k4
buprenorphine	CC	fosphenytoin
oprk1	E	il23a
pentoxifylline	E	epo
brdt	B	hdac1
tnfrsf17	Rg	cd34
retinoschisis	ML	esr1
autism susceptibility 16	ML	ddc
magec2	B	rbx1
bad	Q	ccl2
erbb2	GG	trib2
sptlc1	GG	hsd17b11
hematologic neoplasms	ML	lep
faslg	E	ccl2
ethanol	E	insr
des	Q	mlana
erbb2	I	urologic neoplasms
creatine	T	infarction
ucp2	P	metabolic diseases
fyn	GG	rhoa
fbn2	GG	adamtsl4
ercc6	Ra	ercc3
caffeine	CC	abiraterone
cpt2	GG	acads
glutathione	J	hepatitis
epas1	GG	epo
psca	I	gastrointestinal neoplasms
intestinal neoplasms	ML	atad2
ceftriaxone	T	infections
fhl2	Rg	esr1
flt3	GG	mknk1
fen1	GG	vcl
msh2	Rg	bcl2
itgam	Te	dementia
foxm1	Ra	ep300
homer1	Rg	gad1
intestinal neoplasms	ML	polr2a
ccl2	Q	ptpn12
liver cirrhosis biliary	ML	tnfrsf17
clcn3	GG	slc4a4
foxn1	Q	foxn1
phf11	U	respiratory hypersensitivity
c5	P	respiratory hypersensitivity
cyp27b1	GG	abcc3
mef2c	B	hdac5
lupus erythematosus systemic	X	il15
erbb2	Rg	ehf
lymphoma non hodgkin	ML	maf
hmgb1	GG	rpl23a
urologic neoplasms	ML	rarb
spinocerebellar degenerations	ML	cxcl10
btd	Rg	btd
cyp1b1	GG	cyp7b1
atorvastatin	E	txn
gdnf	P	pain
npy	Te	adenoma
wars	Rg	yars
fyn	Q	il17a
melatonin	T	gastrointestinal neoplasms
faslg	Q	fadd
folic acid	Pr	gingival diseases
ntrk1	GG	rps6ka1
ptk2	E	ctgf
isoflurophate	CC	ergoloid mesylate
tlr7	Rg	tnf
ppm1a	GG	mapk1
roxithromycin	T	arthritis rheumatoid
pten	Q	ptprc
cd58	Q	itgb2
crizotinib	T	hypogonadism
econazole	T	dermatomycoses
diethylstilbestrol	Pr	uterine diseases
il4	Q	vegfa
rab8b	GG	tubg1
hdac6	GG	pdk2
desipramine	CC	zuclopenthixol
cyp3a4	K	losartan
ndufa4	U	central nervous system diseases
zap70	Rg	cbl
csnk1a1	GG	brd4
arteriosclerosis	ML	foxp3
smad7	E	ccl2
edn1	P	peptic ulcer
hla dra	P	alzheimer disease
agtr1	Ra	il6r
tnfsf10	Iw	cad
voriconazole	Sa	hearing disorders
nedd8	GG	pgm3
osteoarthritis	ML	vcam1
fgf9	Q	wnt5a
bcl2l1	Rg	cdc25a
gcsh	GG	acat2
voriconazole	CC	rifampicin
vinblastine	CC	roflumilast
hba1	I	heinz body anemias
areg	P	arthritis rheumatoid
dmpk	GG	smn2
tnf	E	fpr1
trandolapril	Pr	cardiomegaly
ryr1	GG	tf
ncf4	GG	tkt
ppp1ca	B	ar
trimethoprim	CC	vildagliptin
chat	GG	chkb
nfatc1	Ra	bcl2
erbb4	Rg	abcg2
phenazopyridine	Sa	kidney diseases
cd79b	B	tnfrsf8
iron metabolism disorders	ML	gata1
liver neoplasms	ML	cav1
pitavastatin	T	infarction
losartan	T	cerebrovascular disorders
nfkbia	P	spondylitis ankylosing
captopril	T	heart defects congenital
lpar2	P	intestinal neoplasms
ptgdr	Ra	pafah1b1
tspo	P	brain diseases
mmp12	I	urologic neoplasms
multiple endocrine neoplasia	Iw	neoplasms neuroepithelial
il13	E	ccr5
tamoxifen	T	genital neoplasms female
gstm1	Ra	ugt1a1
esophageal neoplasms	ML	notch1
il1r2	E	tnf
esr1	Ra	cyp2c19
ganab	GG	atp6v1b2
fluphenazine	T	analgesia
clonazepam	T	hearing disorders
diablo	P	death
krt3	Rg	gja1
fcer1a	GG	rnase3
camp	Iw	kitlg
succinylcholine	T	gram positive bacterial infections
il1b	P	hepatitis chronic
tetrabenazine	CC	abiraterone
thbs1	Ra	itga4
ins	Q	cartpt
droperidol	CC	primidone
mmp13	E	mmp11
il21	Q	cd8a
dbh	Q	fos
parp1	B	dnmt1
ppox	P	hypotension
krt1	U	ichthyosis
pyruvic acid	J	neoplasms
nr2e3	GG	rorb
sardh	GG	asrgl1
ccnd1	Rg	ar
fabp5	Rg	fabp5
creatine	J	major affective disorder 7
casp3	Iw	aga
abcc3	Ra	abcc6
ikbkg	P	hypothyroidism
breast neoplasms	ML	irak4
vincristine	CC	nefazodone
iron	E	calr
gapdh	P	neurotoxicity syndromes
leukemia lymphoid	ML	dicer1
il9	Q	stat5a
ptprc	Rg	ptprb
neurofibromatoses	Iw	malformations of cortical development group iii
cd8a	Q	myc
prl	Te	uterine diseases
ercc2	U	urologic neoplasms
clu	P	genital neoplasms female
pdgfra	Q	lepr
doxazosin	I	adra1a
clomipramine	T	urinary bladder diseases
sds	GG	tst
cd47	Q	kit
metformin	Sa	exanthema
fabp2	U	hyperinsulinism
l arginine	T	diarrhea
pdgfra	GG	pik3r1
cyclosporine	Pr	urticaria
pgr	GG	nr1i3
amh	E	cdkn2a
lck	B	txk
sptbn1	GG	actn4
sema7a	E	csf2
acr	P	genital neoplasms female
cd163	P	respiratory hypersensitivity
mgmt	Ra	pms2
pou4f3	U	sensation disorders
nlrp3	Q	ifih1
hdac1	Rg	mycn
lrp2	Rg	cyp3a4
carcinoma	ML	axin1
dkk1	P	esophageal neoplasms
alox12b	GG	krt5
ctcf	B	dnmt1
smad6	U	liver neoplasms
gli1	Ra	nras
micafungin	Sa	pancreatitis
phox2b	Ra	ece1
sulindac	CC	edetic acid
adk	P	infarction
slc22a4	U	psoriasis
phenylephrine	E	mkl1
clcnkb	U	kidney diseases
epha3	Q	epha4
pth	B	mafb
nat2	I	acquired immunodeficiency syndrome
fkbp5	Rg	serpina6
ccnd1	Rg	eif2ak2
cux1	B	si
simvastatin	E	ccr3
cyp1b1	Z	estradiol
adrb2	GG	mccc2
demyelinating autoimmune diseases cns	ML	ms4a1
diflorasone	CC	deferasirox
gla	Te	lipidoses
cyp1a1	Ra	cat
lag3	Q	igf1
ets1	E	myc
neoplasms neuroepithelial	ML	melk
bupropion	Sa	heart arrest
lymphoma non hodgkin	ML	ms4a1
sarcoma	ML	men1
mmp1	Ra	scarb1
sell	Rg	il2rb
carbamazepine	Sa	diabetes mellitus
atp2b3	Ra	pmm2
cebpa	GG	faslg
pttg1	Q	igf1
simvastatin	T	ovarian cysts
cerebrovascular disorders	ML	map2k4
cel	Rg	lpl
l arginine	C	holt oram syndrome
adra1a	I	tamsulosin
vcan	GG	adamts1
prf1	Q	il6
aldh1a2	Q	mnx1
stat3	Q	vim
msln	B	cd8a
oprm1	I	oxycodone
carbamazepine	T	hypersensitivity
atp2b2	GG	calca
genital neoplasms female	ML	pparg
rbp3	E	itgb1
mknk2	GG	map3k3
terlipressin	T	kidney diseases
psmb5	GG	usp14
fgf23	E	dmp1
foxo1	B	tlr4
ccl11	E	il15
igfbp3	E	krt6b
eif2s3	GG	psma4
six1	Rg	galnt14
trazodone	CC	atazanavir
cd4	Q	cd27
aldh1a1	Rg	tp53
app	Q	sod1
gastrointestinal neoplasms	ML	htra1
lacosamide	T	seizures
ncf2	Rg	cdc42
enalapril	E	edn1
adenosine	T	tachycardia
slc22a8	Rg	abcg2
pde11a	U	respiratory hypersensitivity
csk	GG	insr
toremifene	CC	primidone
familial mediterranean fever	Iw	kidney diseases
fgf21	P	renal insufficiency
atf3	Ra	ccl2
tf	P	leukemia lymphoid
il1b	U	thrombosis
lymphoma	ML	ttr
sst	Te	brain edema
cd52	P	infertility
sirt3	Rg	nrip1
jak3	Rg	il4
abcc8	P	infarction
adenoma	ML	hsp90aa1
ache	E	tpo
pitx1	E	abl1
ank1	GG	snca
ca9	Rg	erbb2
dkk1	Q	ascl1
cd34	P	leukemia lymphoid
thiamine	E	crp
methylnaltrexone	T	constipation
ccnd2	Ra	rb1
erythromycin	CC	bepridil
lymphoma non hodgkin	ML	mtap
irak3	Rg	inpp5d
famotidine	E	bmp2
pregabalin	CC	nabilone
bdnf	Ra	mc4r
omeprazole	CC	rifampicin
imatinib	Sa	hepatitis b
slco1b1	GG	nr1h4
serpina3	Q	gfap
perindopril	T	hyperinsulinism
krt3	GG	krt6a
pdk3	E	pdk1
gfap	Rg	isyna1
liver cirrhosis	ML	vegfa
b4galt2	GG	mgam
procainamide	T	fever
memantine	T	demyelinating autoimmune diseases cns
rbp4	GG	akr1c3
txn	P	schizophrenia
tgfb3	Rg	tgfb1
scn11a	GG	scn8a
plk1	E	krt4
kcnq1	Ra	igf2bp2
sparfloxacin	T	acquired immunodeficiency syndrome
s100a9	GG	s100a13
igf2	Ra	htr6
acacb	GG	npepps
fgr	GG	tec
proflavine	T	melanoma
mitf	O	vitamin c
argatroban	T	ischemia
adss	GG	dhodh
prpf3	B	nr2e3
map4k4	E	pparg
cdh1	Rg	gjb1
tdgf1	Rg	shh
aldh3a2	GG	acyp2
pou4f3	U	hearing disorders
iodixanol	T	kidney diseases
rhoa	Rg	slc9a3
naltrexone	T	burns
il17ra	GG	rps6ka1
cdkn1a	GG	cxcl13
vinorelbine	T	peripheral nervous system diseases
kif5c	GG	tuba1a
bad	P	acquired immunodeficiency syndrome
il10	E	c5
mmp10	U	respiratory tract neoplasms
batf	Q	il17a
casp7	GG	cflar
leukemia myeloid	ML	egfr
app	GG	ccdc40
trimethoprim	CC	irbesartan
mapk14	Ra	pck1
infarction	ML	akt1
xiap	GG	fas
polg	U	muscular diseases
drug toxicity	ML	fmr1
trh	O	desipramine
chuk	GG	lmna
itraconazole	CC	zuclopenthixol
prazosin	T	lower urinary tract symptoms
isg15	Ra	isg20
il2	GG	casp1
diabetes mellitus	ML	klk1
amphetamine	CC	aripiprazole
vindesine	CC	clarithromycin
dnmt1	E	myb
gpx5	Ra	il22
cox6a1	GG	cox6b1
atp1a1	GG	atp1a3
carboplatin	T	neoplasms
slc6a4	Ra	htr1a
sdc1	U	lymphoma
slco1c1	GG	slc22a4
mst1r	Rg	ros1
zeb2	U	coloboma
ltb4r	GG	ltb4r2
fhl1	GG	lama4
igf1	GG	ppp3ca
mpo	P	infarction
ndufa4	GG	ndufab1
bub1b	GG	mad1l1
tbp	Ra	top2b
haloperidol	T	aarskog scott syndrome
farsa	GG	pax6
bax	P	carcinoma
cdkn2a	Rg	nf2
venlafaxine	T	epilepsy
drd1	GG	htr2b
gdf2	U	neoplasms
tnfrsf11a	Te	arthritis rheumatoid
ndufs6	GG	ndufv2
slc1a3	Rg	stk39
f8	P	bone diseases
psmd14	GG	pnpo
wdr62	U	malformations of cortical development group i
calcitriol	T	osteoporosis
dexamethasone	E	ereg
ondansetron	T	hypotension
mme	U	atrial fibrillation
nos1	GG	otc
ppt1	Rg	mif
pde3a	I	anagrelide
fgfr3	Rg	ms4a1
itpr2	GG	trpc1
mapk8	Q	brca1
cdkn2a	Ra	casp6
nrp1	Q	ar
acpp	Ra	acpp
ddc	Iw	cerebrovascular disorders
dlk1	B	fgf2
cacng2	GG	scn8a
hmox1	P	reperfusion injury
tf	P	ischemia
krt6b	GG	klk7
tp53	Rg	serpinh1
ccna2	Q	cdh1
igf1	P	intellectual disability
oxacillin	T	renal insufficiency
rps6kb1	GG	mknk1
ethanol	E	casp3
fluvastatin	T	orthomyxoviridae infections
il1rn	Q	ins
phentolamine	Pr	neuromuscular manifestations
atropine	T	infarction
darunavir	CC	luliconazole
prkar2b	GG	cdc25c
abcg1	Ra	abcc3
bin1	GG	psma3
cyp2c19	K	risperidone
loratadine	CC	nabilone
mthfd1	Ra	tcn2
iron	J	gram negative bacterial infections
il3	E	fos
hnrnpa2b1	Ra	fus
neoplasms neuroepithelial	ML	crh
ptgs2	Rg	alox5
adnexal diseases	ML	arf6
colchicine	T	purine pyrimidine metabolism inborn errors
gstm1	U	diabetes mellitus
urologic neoplasms	ML	afp
arhgap26	GG	prkcb
aicda	E	bdnf
neoplasms neuroepithelial	ML	ddit3
cyp2c19	I	temazepam
apoe	Ra	gstt1
eln	Rg	loxl1
triflupromazine	CC	ergonovine
probenecid	Pr	cerebrovascular disorders
fenofibrate	E	lep
esr1	GG	rxrg
olanzapine	E	crh
cd4	Q	hla e
telmisartan	Pr	alzheimer disease
nr1h2	GG	nr1i3
fntb	GG	rabggtb
prkca	I	elk1
braf	D	gastrointestinal neoplasms
ceftazidime	Sa	neurotoxicity syndromes
tek	Q	itga2b
tpi1	GG	txn
ctnnb1	Q	tp53
kcnj3	GG	kcnk2
lepr	GG	stat3
dguok	GG	sncb
snap29	Rg	tf
crb1	Ra	hsd17b6
iron metabolism disorders	ML	hfe
ilk	GG	pdpk1
docetaxel	N	sphk1
ptpn11	P	leukemia
il11ra	Ra	il6st
gast	E	nts
butabarbital	CC	bumetanide
il1b	Q	ngf
leukemia myeloid	ML	sdc1
eszopiclone	CC	buprenorphine
argatroban	CC	dydrogesterone
nos3	Ra	ins
nfe2l2	P	arteriosclerosis
b3gat3	GG	xylt1
tlr7	Q	mcoln1
fluoxetine	Sa	stomatitis
cd36	Ra	junb
itgb1	Ra	stat1
mut	GG	bcat2
fas	GG	ppia
lnpep	E	oxt
pycr1	GG	aldh4a1
pirbuterol	T	coronary disease
mmp2	Q	serpinf1
fgf2	GG	mapk3
hnrnpa1	Rg	fus
midazolam	CC	metyrosine
haloperidol	T	paralysis
rad51c	Ra	rad52
rho	Rg	rab11a
hypertension pulmonary	ML	tek
faslg	E	il2
imatinib	I	cyp3a5
faslg	P	intestinal polyposis
enpep	E	ifng
dicoumarol	CC	l carnitine
carbamazepine	T	cerebrovascular disorders
fbn2	U	spinocerebellar degenerations
oxt	P	hypersensitivity
hck	U	wiskott aldrich syndrome
blvra	I	cholestasis
camp	Iw	pde2a
esophageal neoplasms	ML	sox2
gastrointestinal neoplasms	ML	anpep
naproxen	CC	edetic acid
ctbp1	GG	agxt
ctf1	E	vegfa
severe combined immunodeficiency	ML	f9
mapk1	Rg	prkacb
clonazepam	T	major depressive disorder and accelerated response to antidepressant drug treatment
stat2	I	socs3
ramipril	T	aortic valve stenosis
prednisone	T	respiratory tract neoplasms
ethylmorphine	I	oprm1
neoplasms neuroepithelial	ML	flt1
myeloproliferative disorders	ML	pthlh
hbb	GG	hbg1
pgrmc1	GG	mtnr1a
afg3l2	GG	slc16a1
lithium	Sa	renal insufficiency
respiratory tract neoplasms	ML	cd44
biotin	J	hypersensitivity
cyp1b1	K	estrone
psma4	GG	psmb10
setx	U	dyskinesias
il12b	E	il15
gastrointestinal neoplasms	ML	fadd
dicloxacillin	CC	streptomycin
c3ar1	Q	cd4
bortezomib	CC	dofetilide
cd4	Q	ms4a1
epb41l1	Ra	acsl4
thbs1	D	osteoarthritis
serpina1	GG	tyrobp
triamcinolone	I	respiratory hypersensitivity
il21	P	arthritis rheumatoid
ascites	X	adm
quetiapine	Pr	neurobehavioral manifestations
ndufb5	GG	ndufaf1
csf2	K	budesonide
qars	GG	rpl23a
methyltestosterone	I	slc22a8
ddit4	P	muscular atrophy
spironolactone	I	cyp11b1
kcnq1	Ra	otof
lyn	GG	cd79b
pazopanib	T	uterine diseases
bin1	GG	kars
methadone	T	fibrosis
rara	GG	vim
fxn	GG	ugt2b4
hydralazine	T	vascular diseases
adenoma	ML	ass1
rimantadine	T	drug toxicity
aldh2	P	esophageal neoplasms
nimodipine	CC	ivacaftor
giant cell arteritis	ML	cxcl13
fgfr1	Ra	epha5
phenazopyridine	T	alzheimer disease
sox2	E	egfr
ntrk1	P	respiratory hypersensitivity
doxorubicin	T	ascites
bcl2	Rg	ca9
captopril	T	peripheral vascular diseases
chrna4	Ra	maoa
btk	I	urticaria
farsa	GG	ctdp1
atorvastatin	I	abcc1
uterine diseases	ML	shbg
dexamethasone	E	trh
brca1	Ra	rnasel
cisplatin	E	xrcc1
nos2	Rg	nos1
nme1	P	esophageal neoplasms
ovarian cysts	Mp	estrone
stub1	GG	irf1
bmp7	Q	l1cam
choline	T	aarskog scott syndrome
pethidine	CC	granisetron
metoprolol	E	hesx1
cdk6	GG	smad4
ephb2	GG	dyrk1b
rheb	B	raf1
ugt1a9	I	fractures bone
cd40	P	carcinoma bronchogenic
il1b	GG	tnf
abhd5	U	lipid metabolism inborn errors
cdc25a	P	death
erbb2	GG	tfap2b
ptk2	B	ptk6
alfuzosin	CC	dopamine
meclizine	CC	betahistine
birc3	E	edn1
il6	Rg	il13
ndufa8	GG	atp5c1
buprenorphine	T	depressive disorder major
abca1	Rg	htra1
akt1	Rg	phb2
hif1a	Ra	akt1
glaucoma	ML	optn
epo	E	pgf
csf3r	GG	cd4
pseudoephedrine	I	heart failure
acat1	GG	mccc1
hrh4	E	il23a
aqp3	E	rara
pantoprazole	CC	cysteamine
bin1	GG	usp5
prpf6	GG	luc7l2
adrenoleukodystrophy	ML	irf3
lama4	GG	plod2
polidocanol	I	varicose veins
ca1	Q	ar
nfkbia	Ra	vegfa
csf3	Q	dntt
col1a1	Rg	smad1
il17a	P	neurotoxicity syndromes
map3k2	GG	map3k14
slc1a2	E	slc1a4
bicc1	Q	gjd2
hmgcl	GG	hao1
pth	Rg	npr2
cd40	U	leukemia lymphoid
thbs1	E	pdgfd
egfr	Rg	nras
flt1	B	gba
zeb1	Rg	amacr
map2k5	GG	map4k4
mthfr	U	retinal diseases
topiramate	Sa	urolithiasis
mmp2	Ra	mmp3
vegfa	Q	stat1
ritonavir	T	cardiovascular diseases
casp3	E	kdr
vcan	P	sarcoma
tp53	Rg	senp3
ppbp	Rg	ccl5
lymphoma non hodgkin	ML	pou5f1
lisdexamfetamine	CC	methamphetamine
nf1	Ra	jak3
cd52	Q	ncam1
alox5	I	pulmonary disease chronic obstructive
wnt3	Ra	tcf4
fluvastatin	B	akt1
erlotinib	Sa	drug eruptions
ptk2	Ra	col1a1
ctnnb1	Ra	plcb2
nisoldipine	T	sensation disorders
grpr	Q	ca1
cbl	B	ube2d2
pentobarbital	CC	doxazosin
fcgr3b	Ra	fcgr3b
hydrocortisone	T	proteinuria
eif2ak3	E	isyna1
intestinal neoplasms	ML	syne1
rifampicin	CC	eltrombopag
ins	E	cnr1
methotrexate	CC	floctafenine
ccl20	P	fibrosis
il6	Rg	c5
plcb1	I	cd36
ar	Ra	esr2
sitagliptin	Sa	edema
myc	Q	cxcr4
fads1	Rg	fgf21
pilocarpine	E	prl
gapdh	GG	hla b
sirt1	GG	diaph3
sgk1	Rg	ctgf
il1b	Te	metabolism inborn errors
phenytoin	T	dyskinesias
nr3c1	D	sinusitis
cp	P	neoplasms
baat	GG	aurka
lymphoma non hodgkin	ML	vegfa
il7	Q	cxcl12
cd4	Q	vipr2
nos1	U	depressive disorder major
drd5	U	blepharospasm
mat2a	GG	shmt2
shmt2	GG	ggh
cdkn2a	U	lymphoma
gnb2	GG	serpini1
cd4	P	suppuration
lymphoma	ML	bcl2
arpc5	GG	gclm
melanoma	ML	lrp2
neoplasms	ML	neurog3
rosiglitazone	E	igf1
cdc42	B	abca1
orlistat	T	melanoma
moxifloxacin	T	keratitis
tshb	E	trh
salmeterol	T	heart failure
prnp	P	dementia
isotretinoin	Sa	rheumatic diseases
leukemia lymphoid	ML	mme
ugt2a1	GG	cyp11b1
htt	B	mid1
il15	Rg	csf3
f13a1	GG	fgg
tp63	Q	abcg2
lbp	Rg	rxra
grin1	GG	hif1a
cd4	P	ichthyosis bullosa of siemens
map3k7	GG	socs3
klf6	GG	nr0b2
clorazepate	Pr	seizures
adenosine	Pr	cerebrovascular disorders
pparg	Rg	rorc
crp	P	alzheimer disease
pcna	Rg	casp8
amlodipine	CC	doxazosin
eef1a1	B	acads
nefm	GG	stxbp1
cd19	Rg	pax5
pik3r1	Ra	jun
indapamide	E	kng1
acetazolamide	E	slc9a1
cyp7a1	Rg	mmp2
trib2	GG	mapk3
il23a	P	pancreatic neoplasms
hdac1	GG	gatad1
apaf1	Te	adenoma
ccl2	Te	cerebrovascular disorders
ada	P	leukemia lymphoid
fgf2	Ra	mapk10
snca	GG	ca1
neoplasms neuroepithelial	ML	ptpn11
serpinb5	P	adenoma
prom1	P	neoplasms neuroepithelial
melatonin	E	itgb2
edn1	Rg	ccl5
xrcc1	U	liver neoplasms
hla drb1	I	drug toxicity
neoplasms	X	runx1
lck	Rg	sh2d1a
mmp3	Q	birc3
clomifene	T	hypospadias
cyp46a1	GG	prep
ppp3cc	GG	btk
gastrointestinal neoplasms	ML	prkcg
fntb	GG	rce1
lpar4	GG	sptlc2
lymphoma	ML	itga3
cbl	Ra	npm1
hadh	GG	oxct1
cyp7b1	Ra	pnpla6
myd88	P	dermatitis
bcl2	P	muscular diseases
insl3	E	tnf
lemd3	I	buschke ollendorff syndrome
cftr	Ra	sp1
cisplatin	Sa	kidney diseases
erbb3	Ra	kras
htr2a	GG	rps6ka3
src	P	heart failure
tsc1	Ra	pik3r1
intestinal neoplasms	ML	cd151
trazodone	CC	warfarin
thalidomide	J	carcinoma
map2k7	Rg	flna
ttbk2	GG	ror2
egfr	Rg	sox2
tnf	Q	hla g
aoah	P	van der woude syndrome
usp9x	Rg	map3k5
cisplatin	Iw	fap
aldh1a1	Ra	clec7a
nfe2l2	Iw	gc
vegfa	P	keratoconus
ass1	GG	kynu
apaf1	GG	ywhae
fluvastatin	N	rhoa
ketazolam	I	cyp3a4
tf	Iw	pc
esophageal neoplasms	ML	uchl1
hgf	E	ngf
porcn	Ra	gstm3
carboplatin	T	kidney diseases
stat4	Ra	nod1
esophageal neoplasms	ML	igf2
gata3	Ra	neurod1
mcl1	Rg	nr3c1
kl	P	proteinuria
lpl	P	infections
topiramate	CC	scopolamine
mesalazine	I	colitis
prkar2b	GG	cav1
stat1	Q	egfr
pik3r1	I	erbb4
fos	Rg	nras
betamethasone	CC	atracurium
baclofen	Sa	kidney diseases
neoplasms neuroepithelial	ML	slc38a3
foxp3	Ra	mecp2
erythromycin	T	drug hypersensitivity
ahcy	Ra	ada
itk	B	ppia
etonogestrel	CC	acenocoumarol
digoxin	CC	sitagliptin
dse	GG	xylt2
il21r	Q	ccl3
ritonavir	CC	lamotrigine
myotonic dystrophy	ML	fmr1
cd8a	Q	ccl2
dnmt3a	B	nr2f1
ptger2	I	respiratory hypersensitivity
cdh1	U	intestinal polyposis
paclitaxel	C	sarcoma
mdh1	GG	isg15
comp	P	arthritis
rhinitis	ML	il23a
vemurafenib	N	akt1
tlr2	Q	cxcl10
amrinone	Pr	contracture
flecainide	T	death
tp53	Ra	hp
dmd	U	genetic diseases inborn
dexfenfluramine	E	prl
propranolol	T	consciousness disorders
cd34	Ra	pax8
sult2b1	GG	ugt2b15
l asparagine	T	gram positive bacterial infections
neuroectodermal tumors	ML	sstr2
trpa1	E	ucp2
ppm1d	P	neoplasms neuroepithelial
